,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,code_mod_pres,unique_identifier
14001,550371,M,South East Region,Lower Than A Level,70-80%,0-35,0,60,Y,Fail,DDD2013B,550371DDD2013B
14002,550521,M,South West Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,DDD2013B,550521DDD2013B
14003,550545,F,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,DDD2013B,550545DDD2013B
14004,550604,F,Scotland,HE Qualification,20-30%,35-55,0,60,N,Pass,DDD2013B,550604DDD2013B
14005,550657,F,West Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,DDD2013B,550657DDD2013B
14006,550711,M,London Region,A Level or Equivalent,0-10%,35-55,0,60,N,Fail,DDD2013B,550711DDD2013B
14007,550725,M,South West Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,DDD2013B,550725DDD2013B
14008,550762,M,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,DDD2013B,550762DDD2013B
14009,550865,M,Yorkshire Region,HE Qualification,20-30%,0-35,0,60,N,Pass,DDD2013B,550865DDD2013B
14010,550893,M,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,DDD2013B,550893DDD2013B
14011,550974,M,London Region,Lower Than A Level,10-20,0-35,0,60,Y,Fail,DDD2013B,550974DDD2013B
14012,551169,M,West Midlands Region,HE Qualification,80-90%,35-55,0,60,N,Fail,DDD2013B,551169DDD2013B
14013,551183,M,North Region,A Level or Equivalent,,0-35,0,60,N,Pass,DDD2013B,551183DDD2013B
14014,551334,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,DDD2013B,551334DDD2013B
14015,551375,F,Ireland,Lower Than A Level,,35-55,0,60,N,Pass,DDD2013B,551375DDD2013B
14016,551478,M,South West Region,A Level or Equivalent,50-60%,55<=,0,90,N,Pass,DDD2013B,551478DDD2013B
14017,551550,M,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,DDD2013B,551550DDD2013B
14018,551573,M,Ireland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,DDD2013B,551573DDD2013B
14019,551666,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,DDD2013B,551666DDD2013B
14020,551979,M,Scotland,Lower Than A Level,0-10%,0-35,0,60,N,Fail,DDD2013B,551979DDD2013B
14021,552030,F,South West Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,DDD2013B,552030DDD2013B
14022,552114,F,South West Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,DDD2013B,552114DDD2013B
14023,552166,M,West Midlands Region,Lower Than A Level,,0-35,0,60,N,Pass,DDD2013B,552166DDD2013B
14024,552255,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,90,N,Withdrawn,DDD2013B,552255DDD2013B
14025,552327,M,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,DDD2013B,552327DDD2013B
14026,552635,F,West Midlands Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,DDD2013B,552635DDD2013B
14027,552661,M,East Anglian Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,DDD2013B,552661DDD2013B
14028,552789,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,DDD2013B,552789DDD2013B
14029,552824,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Fail,DDD2013B,552824DDD2013B
14030,552921,F,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction,DDD2013B,552921DDD2013B
14031,552955,M,Ireland,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,DDD2013B,552955DDD2013B
14032,552999,F,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,DDD2013B,552999DDD2013B
14033,553253,M,London Region,HE Qualification,60-70%,0-35,0,60,N,Withdrawn,DDD2013B,553253DDD2013B
14034,553275,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,DDD2013B,553275DDD2013B
14035,553382,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,DDD2013B,553382DDD2013B
14036,553575,F,South West Region,HE Qualification,70-80%,0-35,0,60,N,Pass,DDD2013B,553575DDD2013B
14037,553627,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,DDD2013B,553627DDD2013B
14038,553864,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,DDD2013B,553864DDD2013B
14039,553964,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,DDD2013B,553964DDD2013B
14040,554046,F,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,90,N,Withdrawn,DDD2013B,554046DDD2013B
14041,554161,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,DDD2013B,554161DDD2013B
14042,554174,M,Scotland,HE Qualification,70-80%,35-55,0,90,N,Distinction,DDD2013B,554174DDD2013B
14043,554193,F,Wales,HE Qualification,60-70%,0-35,0,60,N,Fail,DDD2013B,554193DDD2013B
14044,554205,M,Ireland,Lower Than A Level,,0-35,0,60,N,Pass,DDD2013B,554205DDD2013B
14045,554245,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,DDD2013B,554245DDD2013B
14046,554295,M,North Western Region,A Level or Equivalent,10-20,35-55,0,90,Y,Pass,DDD2013B,554295DDD2013B
14047,554300,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,DDD2013B,554300DDD2013B
14048,554446,F,North Western Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,DDD2013B,554446DDD2013B
14049,554484,M,Scotland,HE Qualification,90-100%,35-55,0,60,Y,Pass,DDD2013B,554484DDD2013B
14050,554574,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,DDD2013B,554574DDD2013B
14051,554587,M,Wales,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,DDD2013B,554587DDD2013B
14052,554588,F,North Region,HE Qualification,20-30%,35-55,0,90,N,Withdrawn,DDD2013B,554588DDD2013B
14053,554691,M,North Western Region,Lower Than A Level,40-50%,35-55,0,60,Y,Withdrawn,DDD2013B,554691DDD2013B
14054,554729,M,Yorkshire Region,Lower Than A Level,40-50%,35-55,0,60,N,Withdrawn,DDD2013B,554729DDD2013B
14055,554773,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,DDD2013B,554773DDD2013B
14056,554881,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,90,N,Fail,DDD2013B,554881DDD2013B
14057,554885,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,60,N,Fail,DDD2013B,554885DDD2013B
14058,554995,M,North Region,A Level or Equivalent,,0-35,0,150,N,Pass,DDD2013B,554995DDD2013B
14059,555151,F,West Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,DDD2013B,555151DDD2013B
14060,555297,M,North Western Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,DDD2013B,555297DDD2013B
14061,555360,M,West Midlands Region,Lower Than A Level,10-20,35-55,0,60,N,Fail,DDD2013B,555360DDD2013B
14062,555408,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,DDD2013B,555408DDD2013B
14063,555428,M,Wales,HE Qualification,80-90%,0-35,0,60,N,Fail,DDD2013B,555428DDD2013B
14064,555446,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,DDD2013B,555446DDD2013B
14065,555497,M,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,DDD2013B,555497DDD2013B
14066,555740,M,London Region,A Level or Equivalent,10-20,0-35,0,60,Y,Pass,DDD2013B,555740DDD2013B
14067,555765,M,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,DDD2013B,555765DDD2013B
14068,555772,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,100,N,Fail,DDD2013B,555772DDD2013B
14069,555830,M,South East Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,DDD2013B,555830DDD2013B
14070,556030,M,East Midlands Region,HE Qualification,30-40%,0-35,0,60,N,Fail,DDD2013B,556030DDD2013B
14071,556082,M,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,DDD2013B,556082DDD2013B
14072,556093,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,DDD2013B,556093DDD2013B
14073,556165,M,Wales,Lower Than A Level,40-50%,0-35,0,60,N,Fail,DDD2013B,556165DDD2013B
14074,556185,M,North Region,A Level or Equivalent,,0-35,0,60,N,Distinction,DDD2013B,556185DDD2013B
14075,556295,M,North Region,Lower Than A Level,,0-35,0,60,N,Fail,DDD2013B,556295DDD2013B
14076,556308,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,DDD2013B,556308DDD2013B
14077,556337,F,Wales,Lower Than A Level,60-70%,0-35,0,60,Y,Pass,DDD2013B,556337DDD2013B
14078,556354,M,South West Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,DDD2013B,556354DDD2013B
14079,556360,M,Wales,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,DDD2013B,556360DDD2013B
14080,556362,M,South Region,Lower Than A Level,80-90%,35-55,0,60,Y,Pass,DDD2013B,556362DDD2013B
14081,556369,M,South Region,HE Qualification,90-100%,0-35,0,60,N,Withdrawn,DDD2013B,556369DDD2013B
14082,556370,M,Scotland,HE Qualification,50-60%,0-35,0,60,N,Fail,DDD2013B,556370DDD2013B
14083,556373,M,South Region,HE Qualification,90-100%,0-35,0,60,N,Distinction,DDD2013B,556373DDD2013B
14084,556389,M,London Region,HE Qualification,70-80%,0-35,0,60,N,Pass,DDD2013B,556389DDD2013B
14085,556575,M,North Region,HE Qualification,,0-35,0,60,N,Distinction,DDD2013B,556575DDD2013B
14086,556584,M,East Anglian Region,HE Qualification,60-70%,0-35,0,60,N,Pass,DDD2013B,556584DDD2013B
14087,556660,F,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,DDD2013B,556660DDD2013B
14088,556713,M,London Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,DDD2013B,556713DDD2013B
14089,556721,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,DDD2013B,556721DDD2013B
14090,556739,F,South Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn,DDD2013B,556739DDD2013B
14091,556756,M,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,DDD2013B,556756DDD2013B
14092,556774,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Distinction,DDD2013B,556774DDD2013B
14093,556780,M,North Region,Post Graduate Qualification,,35-55,0,60,N,Pass,DDD2013B,556780DDD2013B
14094,556785,F,North Region,Lower Than A Level,,0-35,0,60,N,Pass,DDD2013B,556785DDD2013B
14095,556835,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,90,N,Pass,DDD2013B,556835DDD2013B
14096,556918,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,DDD2013B,556918DDD2013B
14097,556934,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,DDD2013B,556934DDD2013B
14098,557005,M,London Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,DDD2013B,557005DDD2013B
14099,557045,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,DDD2013B,557045DDD2013B
14100,557083,F,North Western Region,Lower Than A Level,10-20,0-35,0,180,Y,Withdrawn,DDD2013B,557083DDD2013B
14101,557237,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,Y,Fail,DDD2013B,557237DDD2013B
14102,557247,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,Y,Withdrawn,DDD2013B,557247DDD2013B
14103,557358,M,London Region,Lower Than A Level,50-60%,0-35,0,90,N,Fail,DDD2013B,557358DDD2013B
14104,557432,M,South West Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,DDD2013B,557432DDD2013B
14105,557467,F,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,DDD2013B,557467DDD2013B
14106,557477,M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,DDD2013B,557477DDD2013B
14107,557504,F,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,DDD2013B,557504DDD2013B
14108,557694,M,London Region,HE Qualification,30-40%,35-55,0,60,N,Pass,DDD2013B,557694DDD2013B
14109,557706,F,North Western Region,HE Qualification,20-30%,0-35,0,60,N,Withdrawn,DDD2013B,557706DDD2013B
14110,557742,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,DDD2013B,557742DDD2013B
14111,557751,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,DDD2013B,557751DDD2013B
14112,557752,F,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,DDD2013B,557752DDD2013B
14113,557764,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,DDD2013B,557764DDD2013B
14114,557826,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,Y,Withdrawn,DDD2013B,557826DDD2013B
14115,557846,M,Yorkshire Region,HE Qualification,40-50%,0-35,0,60,N,Pass,DDD2013B,557846DDD2013B
14116,557850,M,South Region,HE Qualification,60-70%,35-55,0,60,N,Fail,DDD2013B,557850DDD2013B
14117,557911,M,North Region,A Level or Equivalent,,35-55,0,60,N,Pass,DDD2013B,557911DDD2013B
14118,557924,M,North Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,DDD2013B,557924DDD2013B
14119,558123,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,DDD2013B,558123DDD2013B
14120,558134,M,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,DDD2013B,558134DDD2013B
14121,558153,M,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,DDD2013B,558153DDD2013B
14122,558200,F,North Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,DDD2013B,558200DDD2013B
14123,558224,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,DDD2013B,558224DDD2013B
14124,558290,M,Scotland,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,DDD2013B,558290DDD2013B
14125,558308,M,North Western Region,Lower Than A Level,70-80%,35-55,0,60,N,Withdrawn,DDD2013B,558308DDD2013B
14126,558317,M,Yorkshire Region,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn,DDD2013B,558317DDD2013B
14127,558415,F,South West Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Pass,DDD2013B,558415DDD2013B
14128,558440,F,South West Region,Lower Than A Level,20-30%,0-35,0,60,Y,Pass,DDD2013B,558440DDD2013B
14129,558488,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,DDD2013B,558488DDD2013B
14130,558610,F,Scotland,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,DDD2013B,558610DDD2013B
14131,558626,M,South West Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,DDD2013B,558626DDD2013B
14132,558645,F,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,DDD2013B,558645DDD2013B
14133,558678,F,North Region,HE Qualification,,0-35,0,60,N,Pass,DDD2013B,558678DDD2013B
14134,558779,M,Scotland,HE Qualification,90-100%,0-35,0,60,N,Fail,DDD2013B,558779DDD2013B
14135,558787,M,London Region,HE Qualification,30-40%,0-35,0,60,N,Distinction,DDD2013B,558787DDD2013B
14136,558806,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,DDD2013B,558806DDD2013B
14137,558817,F,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,DDD2013B,558817DDD2013B
14138,558829,M,Scotland,Lower Than A Level,40-50%,35-55,0,60,N,Fail,DDD2013B,558829DDD2013B
14139,558837,F,South East Region,HE Qualification,90-100%,0-35,0,60,N,Pass,DDD2013B,558837DDD2013B
14140,558914,F,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,DDD2013B,558914DDD2013B
14141,558948,M,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,DDD2013B,558948DDD2013B
14142,558954,M,Scotland,Lower Than A Level,50-60%,0-35,0,120,N,Withdrawn,DDD2013B,558954DDD2013B
14143,559081,M,North Region,HE Qualification,,35-55,0,60,N,Pass,DDD2013B,559081DDD2013B
14144,559261,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,DDD2013B,559261DDD2013B
14145,559282,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction,DDD2013B,559282DDD2013B
14146,559293,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,DDD2013B,559293DDD2013B
14147,559410,M,Ireland,HE Qualification,50-60%,0-35,0,60,N,Fail,DDD2013B,559410DDD2013B
14148,559420,M,North Region,A Level or Equivalent,,0-35,0,60,N,Pass,DDD2013B,559420DDD2013B
14149,559459,F,Scotland,HE Qualification,60-70%,0-35,0,60,N,Fail,DDD2013B,559459DDD2013B
14150,559469,F,North Region,Lower Than A Level,,0-35,0,60,N,Pass,DDD2013B,559469DDD2013B
14151,559474,F,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,DDD2013B,559474DDD2013B
14152,559612,M,North Region,HE Qualification,,0-35,0,60,N,Fail,DDD2013B,559612DDD2013B
14153,559672,M,North Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,DDD2013B,559672DDD2013B
14154,559706,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,DDD2013B,559706DDD2013B
14155,559823,M,North Western Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,DDD2013B,559823DDD2013B
14156,559826,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,DDD2013B,559826DDD2013B
14157,559838,M,Scotland,HE Qualification,20-30%,0-35,0,60,N,Fail,DDD2013B,559838DDD2013B
14158,559903,M,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,DDD2013B,559903DDD2013B
14159,559930,M,South West Region,A Level or Equivalent,80-90%,35-55,0,60,N,Fail,DDD2013B,559930DDD2013B
14160,559950,M,North Western Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,DDD2013B,559950DDD2013B
14161,560024,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,DDD2013B,560024DDD2013B
14162,560114,M,North Western Region,A Level or Equivalent,10-20,0-35,0,60,Y,Pass,DDD2013B,560114DDD2013B
14163,560127,F,South Region,A Level or Equivalent,40-50%,0-35,0,90,N,Withdrawn,DDD2013B,560127DDD2013B
14164,560179,M,North Region,Lower Than A Level,,0-35,0,60,N,Pass,DDD2013B,560179DDD2013B
14165,560240,M,South East Region,HE Qualification,40-50%,0-35,0,60,N,Pass,DDD2013B,560240DDD2013B
14166,560260,F,West Midlands Region,HE Qualification,90-100%,35-55,0,60,N,Pass,DDD2013B,560260DDD2013B
14167,560311,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,DDD2013B,560311DDD2013B
14168,560347,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,DDD2013B,560347DDD2013B
14169,560381,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,DDD2013B,560381DDD2013B
14170,560384,F,South West Region,Lower Than A Level,40-50%,35-55,0,60,N,Withdrawn,DDD2013B,560384DDD2013B
14171,560391,M,London Region,HE Qualification,30-40%,35-55,0,60,N,Pass,DDD2013B,560391DDD2013B
14172,560444,M,London Region,HE Qualification,40-50%,35-55,0,90,N,Pass,DDD2013B,560444DDD2013B
14173,560743,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,DDD2013B,560743DDD2013B
14174,561088,M,North Western Region,HE Qualification,60-70%,35-55,0,60,N,Withdrawn,DDD2013B,561088DDD2013B
14175,561734,M,North Region,Lower Than A Level,,35-55,0,60,N,Withdrawn,DDD2013B,561734DDD2013B
14176,561848,M,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,DDD2013B,561848DDD2013B
14177,564465,M,West Midlands Region,A Level or Equivalent,40-50%,35-55,0,60,N,Fail,DDD2013B,564465DDD2013B
14178,596620,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,90,Y,Withdrawn,DDD2013B,596620DDD2013B
14179,879295,M,London Region,HE Qualification,20-30%,35-55,0,180,N,Withdrawn,DDD2013B,879295DDD2013B
14180,907261,F,Scotland,HE Qualification,50-60%,55<=,0,60,N,Pass,DDD2013B,907261DDD2013B
14181,925553,M,London Region,HE Qualification,90-100%,55<=,0,90,N,Withdrawn,DDD2013B,925553DDD2013B
14182,957467,M,Scotland,HE Qualification,20-30%,35-55,0,90,N,Pass,DDD2013B,957467DDD2013B
14183,987203,F,South West Region,Lower Than A Level,20-30%,35-55,6,130,N,Withdrawn,DDD2013B,987203DDD2013B
14184,1018685,M,North Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,DDD2013B,1018685DDD2013B
14185,1044992,M,Wales,HE Qualification,70-80%,35-55,0,60,N,Pass,DDD2013B,1044992DDD2013B
14186,1060973,M,East Anglian Region,Lower Than A Level,30-40%,35-55,0,120,N,Withdrawn,DDD2013B,1060973DDD2013B
14187,1068316,M,Scotland,A Level or Equivalent,40-50%,35-55,0,75,N,Pass,DDD2013B,1068316DDD2013B
14188,1073372,M,London Region,A Level or Equivalent,20-30%,35-55,0,90,N,Withdrawn,DDD2013B,1073372DDD2013B
14189,1095916,M,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,DDD2013B,1095916DDD2013B
14190,1105628,F,East Anglian Region,Lower Than A Level,90-100%,35-55,0,60,N,Fail,DDD2013B,1105628DDD2013B
14191,1107079,F,Ireland,A Level or Equivalent,60-70%,35-55,1,120,N,Withdrawn,DDD2013B,1107079DDD2013B
14192,1311171,M,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,DDD2013B,1311171DDD2013B
14193,1347447,M,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,DDD2013B,1347447DDD2013B
14194,1351739,M,South East Region,A Level or Equivalent,60-70%,35-55,1,90,N,Pass,DDD2013B,1351739DDD2013B
14195,1384882,M,East Anglian Region,HE Qualification,30-40%,35-55,1,120,N,Fail,DDD2013B,1384882DDD2013B
14196,1392016,M,South East Region,Lower Than A Level,10-20,35-55,0,60,N,Fail,DDD2013B,1392016DDD2013B
14197,1430804,M,West Midlands Region,Lower Than A Level,70-80%,35-55,0,120,N,Withdrawn,DDD2013B,1430804DDD2013B
14198,1444134,F,East Midlands Region,HE Qualification,50-60%,35-55,0,60,N,Pass,DDD2013B,1444134DDD2013B
14199,1446954,F,East Midlands Region,A Level or Equivalent,60-70%,35-55,0,60,N,Fail,DDD2013B,1446954DDD2013B
14200,1470291,F,South West Region,HE Qualification,70-80%,35-55,0,60,N,Pass,DDD2013B,1470291DDD2013B
14201,1510198,F,South Region,A Level or Equivalent,80-90%,35-55,0,70,Y,Pass,DDD2013B,1510198DDD2013B
14202,1534854,M,South West Region,Lower Than A Level,50-60%,35-55,0,90,N,Fail,DDD2013B,1534854DDD2013B
14203,1577134,F,North Western Region,A Level or Equivalent,0-10%,35-55,0,60,N,Fail,DDD2013B,1577134DDD2013B
14204,1584449,M,South Region,Lower Than A Level,90-100%,35-55,1,270,Y,Fail,DDD2013B,1584449DDD2013B
14205,1587816,M,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,120,N,Fail,DDD2013B,1587816DDD2013B
14206,1587817,M,East Anglian Region,Lower Than A Level,80-90%,35-55,0,60,N,Withdrawn,DDD2013B,1587817DDD2013B
14207,1611842,F,South East Region,A Level or Equivalent,90-100%,35-55,0,70,N,Pass,DDD2013B,1611842DDD2013B
14208,1620593,M,Scotland,Lower Than A Level,0-10%,35-55,1,60,N,Fail,DDD2013B,1620593DDD2013B
14209,1622020,M,North Western Region,HE Qualification,20-30%,35-55,0,120,N,Withdrawn,DDD2013B,1622020DDD2013B
14210,1626418,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,DDD2013B,1626418DDD2013B
14211,1638119,M,Wales,A Level or Equivalent,80-90%,35-55,0,60,N,Fail,DDD2013B,1638119DDD2013B
14212,1638425,F,Scotland,HE Qualification,0-10%,35-55,0,120,N,Fail,DDD2013B,1638425DDD2013B
